Transfer CCY,Transfer Date,Order ID,Buy/Sell,Instrument type,Instrument subtype,Instrument,Instrument CCY,Trade Amount,Trade Price,Settled PL
USD,9/8/25 13:13,839482,Buy,CFD,Metals,XAU/USD,USD,50,3629.69,-585
USD,9/8/25 13:13,839505,Buy,CFD,Metals,XAU/USD,USD,100,3629.69,"-1,158.84"
USD,9/8/25 13:13,839540,Buy,CFD,Metals,XAU/USD,USD,100,3629.68,"-1,139.08"
USD,9/8/25 13:13,839552,Buy,CFD,Metals,XAU/USD,USD,350,3630.05,"-4,123.92"
USD,9/8/25 13:13,839572,Sell,CFD,Metals,XAU/USD,USD,100,3629.68,—
USD,9/8/25 13:13,839590,Sell,CFD,Metals,XAU/USD,USD,100,3629.75,—
USD,9/8/25 13:13,839606,Sell,CFD,Metals,XAU/USD,USD,100,3629.78,—
USD,9/8/25 13:13,839624,Sell,CFD,Metals,XAU/USD,USD,100,3629.74,—
USD,9/8/25 13:13,839644,Sell,CFD,Metals,XAU/USD,USD,50,3629.77,—
USD,9/8/25 13:13,839658,Sell,CFD,Metals,XAU/USD,USD,50,3629.77,—
USD,9/8/25 13:13,839677,Sell,CFD,Metals,XAU/USD,USD,100,3629.79,—
USD,9/8/25 13:13,839696,Sell,CFD,Metals,XAU/USD,USD,100,3630.11,—
USD,9/8/25 13:13,839716,Sell,CFD,Metals,XAU/USD,USD,100,3630.13,—
USD,9/8/25 13:13,839734,Sell,CFD,Metals,XAU/USD,USD,100,3630.14,—
USD,9/8/25 13:13,839752,Sell,CFD,Metals,XAU/USD,USD,100,3630.02,—
USD,9/8/25 13:13,839768,Sell,CFD,Metals,XAU/USD,USD,50,3630.09,—
USD,9/8/25 13:13,839788,Sell,CFD,Metals,XAU/USD,USD,100,3630.33,—
USD,9/8/25 13:13,839802,Sell,CFD,Metals,XAU/USD,USD,100,3630.08,—
USD,9/8/25 13:13,839820,Sell,CFD,Metals,XAU/USD,USD,100,3630.08,—
USD,9/8/25 13:13,839842,Sell,CFD,Metals,XAU/USD,USD,100,3630.21,—
USD,9/8/25 13:13,839860,Sell,CFD,Metals,XAU/USD,USD,50,3630.35,—
USD,9/8/25 13:13,839873,Sell,CFD,Metals,XAU/USD,USD,50,3630.29,—
USD,9/8/25 13:13,839888,Sell,CFD,Metals,XAU/USD,USD,100,3630.12,—
USD,9/8/25 13:13,839914,Sell,CFD,Metals,XAU/USD,USD,100,3630.01,—
USD,9/8/25 13:13,839932,Sell,CFD,Metals,XAU/USD,USD,350,3629.94,—
USD,9/8/25 13:14,839950,Sell,CFD,Metals,XAU/USD,USD,100,3630.05,—
USD,9/8/25 13:14,839968,Sell,CFD,Metals,XAU/USD,USD,100,3629.97,—
USD,9/8/25 13:14,839986,Sell,CFD,Metals,XAU/USD,USD,250,3629.68,—
USD,9/8/25 13:14,840000,Sell,CFD,Metals,XAU/USD,USD,600,3629.68,—
USD,9/8/25 13:14,840022,Sell,CFD,Metals,XAU/USD,USD,100,3630.59,—
USD,9/8/25 13:14,840040,Sell,CFD,Metals,XAU/USD,USD,100,3630.54,—
USD,9/8/25 13:14,840054,Sell,CFD,Metals,XAU/USD,USD,100,3630.43,—
USD,9/8/25 13:14,840076,Sell,CFD,Metals,XAU/USD,USD,150,3630.45,—
USD,9/8/25 13:14,840128,Sell,CFD,Metals,XAU/USD,USD,500,3630.5,—
USD,9/8/25 13:14,840146,Sell,CFD,Metals,XAU/USD,USD,100,3630.77,—
USD,9/8/25 13:14,840162,Sell,CFD,Metals,XAU/USD,USD,100,3631.05,—
USD,9/8/25 13:14,840194,Sell,CFD,Metals,XAU/USD,USD,250,3630.46,—
USD,9/8/25 13:14,840207,Sell,CFD,Metals,XAU/USD,USD,600,3630.56,—
USD,9/8/25 13:14,840229,Sell,CFD,Metals,XAU/USD,USD,100,3630.76,—
USD,9/8/25 13:14,840245,Sell,CFD,Metals,XAU/USD,USD,100,3630.71,—
USD,9/8/25 13:14,840265,Sell,CFD,Metals,XAU/USD,USD,250,3630.23,—
USD,9/8/25 13:14,840277,Sell,CFD,Metals,XAU/USD,USD,600,3630.26,—
USD,9/8/25 13:34,840466,Buy,CFD,Metals,XAU/USD,USD,100,3625.49,-719
USD,9/8/25 13:35,840482,Buy,CFD,Metals,XAU/USD,USD,100,3627.09,-882.44
USD,9/8/25 13:36,840498,Buy,CFD,Metals,XAU/USD,USD,100,3625.38,-716.3
USD,9/8/25 13:36,840516,Buy,CFD,Metals,XAU/USD,USD,100,3625.15,-694
USD,9/8/25 13:42,840532,Buy,CFD,Metals,XAU/USD,USD,100,3626.06,-785
USD,9/8/25 13:45,840548,Buy,CFD,Metals,XAU/USD,USD,100,3633.53,"-1,526.60"
USD,9/8/25 13:45,840562,Buy,CFD,Metals,XAU/USD,USD,100,3633.53,"-1,510.52"
USD,9/8/25 13:45,840581,Buy,CFD,Metals,XAU/USD,USD,100,3633.6,"-1,510.68"
USD,9/8/25 13:45,840602,Buy,CFD,Metals,XAU/USD,USD,100,3633.6,"-1,519.00"
USD,9/8/25 13:45,840618,Buy,CFD,Metals,XAU/USD,USD,50,3633.73,-766
USD,9/8/25 13:45,840634,Buy,CFD,Metals,XAU/USD,USD,50,3633.7,-764.5
USD,9/8/25 13:45,840650,Buy,CFD,Metals,XAU/USD,USD,100,3633.66,"-1,525.00"
USD,9/8/25 13:45,840671,Buy,CFD,Metals,XAU/USD,USD,100,3633.67,"-1,526.00"
USD,9/8/25 13:45,840692,Buy,CFD,Metals,XAU/USD,USD,100,3633.72,"-1,532.08"
USD,9/8/25 13:45,840708,Buy,CFD,Metals,XAU/USD,USD,100,3633.76,"-1,534.04"
USD,9/8/25 13:45,840728,Buy,CFD,Metals,XAU/USD,USD,150,3633.83,"-2,301.00"
USD,9/8/25 13:45,840780,Buy,CFD,Metals,XAU/USD,USD,100,3634.09,"-1,564.32"
USD,9/8/25 13:45,840791,Buy,CFD,Metals,XAU/USD,USD,350,3634.46,"-5,638.30"
USD,9/8/25 13:45,840813,Buy,CFD,Metals,XAU/USD,USD,500,3634.65,"-8,214.70"
USD,9/8/25 13:45,840824,Buy,CFD,Metals,XAU/USD,USD,100,3634.65,"-1,653.00"
USD,9/8/25 13:45,840835,Buy,CFD,Metals,XAU/USD,USD,350,3634.65,"-5,785.50"
USD,9/8/25 13:45,840858,Buy,CFD,Metals,XAU/USD,USD,500,3634.65,"-8,291.84"
USD,9/8/25 13:45,840802,Buy,CFD,Metals,XAU/USD,USD,100,3634.66,"-1,673.00"
USD,9/8/25 13:45,840847,Buy,CFD,Metals,XAU/USD,USD,100,3634.65,"-1,672.00"
USD,9/8/25 13:45,840869,Buy,CFD,Metals,XAU/USD,USD,100,3635.49,"-1,753.12"
USD,9/8/25 13:45,840880,Buy,CFD,Metals,XAU/USD,USD,350,3635.49,"-5,697.88"
USD,9/8/25 13:45,840892,Buy,CFD,Metals,XAU/USD,USD,100,3635.49,-578.48
USD,9/8/25 13:45,840903,Buy,CFD,Metals,XAU/USD,USD,500,3635.07,"-2,639.04"
USD,9/8/25 13:45,840972,Buy,CFD,Metals,XAU/USD,USD,100,3633.12,-300.28
USD,9/8/25 13:45,840984,Buy,CFD,Metals,XAU/USD,USD,200,3633.41,-658.96
USD,9/8/25 13:46,841019,Sell,CFD,Metals,XAU/USD,USD,100,3634.61,—
USD,9/8/25 13:46,841031,Sell,CFD,Metals,XAU/USD,USD,250,3634.39,—
USD,9/8/25 13:46,841043,Sell,CFD,Metals,XAU/USD,USD,100,3634.39,—
USD,9/8/25 13:46,841055,Sell,CFD,Metals,XAU/USD,USD,500,3634.35,—
USD,9/8/25 13:47,841102,Buy,CFD,Metals,XAU/USD,USD,60,3632.56,-152.4
USD,9/8/25 13:49,841120,Sell,CFD,Metals,XAU/USD,USD,100,3634.11,—
USD,9/8/25 13:49,841136,Sell,CFD,Metals,XAU/USD,USD,100,3634.19,—
USD,9/8/25 13:49,841152,Sell,CFD,Metals,XAU/USD,USD,100,3634.12,—
USD,9/8/25 13:49,841174,Sell,CFD,Metals,XAU/USD,USD,100,3634.04,—
USD,9/8/25 13:49,841192,Sell,CFD,Metals,XAU/USD,USD,50,3634.04,—
USD,9/8/25 13:49,841205,Sell,CFD,Metals,XAU/USD,USD,50,3634.01,—
USD,9/8/25 13:49,841225,Sell,CFD,Metals,XAU/USD,USD,100,3634.03,—
USD,9/8/25 13:49,841244,Sell,CFD,Metals,XAU/USD,USD,100,3634.03,—
USD,9/8/25 13:49,841264,Sell,CFD,Metals,XAU/USD,USD,100,3634.24,—
USD,9/8/25 13:49,841282,Sell,CFD,Metals,XAU/USD,USD,100,3634.24,—
USD,9/8/25 13:49,841298,Sell,CFD,Metals,XAU/USD,USD,150,3634.19,—
USD,9/8/25 13:50,841318,Sell,CFD,Metals,XAU/USD,USD,100,3634.19,—
USD,9/8/25 13:50,841336,Sell,CFD,Metals,XAU/USD,USD,100,3634.18,—
USD,9/8/25 13:50,841354,Sell,CFD,Metals,XAU/USD,USD,100,3634.37,—
USD,9/8/25 13:50,841370,Sell,CFD,Metals,XAU/USD,USD,100,3634.37,—
USD,9/8/25 13:50,841390,Sell,CFD,Metals,XAU/USD,USD,50,3634.42,—
USD,9/8/25 13:50,841404,Sell,CFD,Metals,XAU/USD,USD,50,3634.42,—
USD,9/8/25 13:50,841424,Sell,CFD,Metals,XAU/USD,USD,100,3634.42,—
USD,9/8/25 13:50,841444,Sell,CFD,Metals,XAU/USD,USD,100,3634.4,—
USD,9/8/25 13:50,841462,Sell,CFD,Metals,XAU/USD,USD,100,3634.37,—
USD,9/8/25 13:50,841480,Sell,CFD,Metals,XAU/USD,USD,100,3634.19,—
USD,9/8/25 13:50,841498,Sell,CFD,Metals,XAU/USD,USD,150,3634.32,—
USD,9/8/25 13:50,841516,Sell,CFD,Metals,XAU/USD,USD,100,3635.53,—
USD,9/8/25 13:50,841531,Sell,CFD,Metals,XAU/USD,USD,100,3635.53,—
USD,9/8/25 13:50,841552,Sell,CFD,Metals,XAU/USD,USD,100,3635.6,—
USD,9/8/25 13:50,841570,Sell,CFD,Metals,XAU/USD,USD,100,3636.22,—
USD,9/8/25 13:50,841588,Sell,CFD,Metals,XAU/USD,USD,50,3636.28,—
USD,9/8/25 13:50,841602,Sell,CFD,Metals,XAU/USD,USD,50,3636.3,—
USD,9/8/25 13:50,841621,Sell,CFD,Metals,XAU/USD,USD,100,3636.16,—
USD,9/8/25 13:50,841642,Sell,CFD,Metals,XAU/USD,USD,100,3635.98,—
USD,9/8/25 13:50,841656,Sell,CFD,Metals,XAU/USD,USD,100,3635.99,—
USD,9/8/25 13:50,841678,Sell,CFD,Metals,XAU/USD,USD,100,3635.84,—
USD,9/8/25 13:50,841694,Sell,CFD,Metals,XAU/USD,USD,100,3635.92,—
USD,9/8/25 13:50,841714,Sell,CFD,Metals,XAU/USD,USD,50,3636.07,—
USD,9/8/25 13:55,841750,Buy,CFD,Metals,XAU/USD,USD,100,3635.09,-489.24
USD,9/8/25 13:55,841762,Buy,CFD,Metals,XAU/USD,USD,20,3635.11,-95.6
USD,9/8/25 13:55,841774,Buy,CFD,Metals,XAU/USD,USD,20,3635.11,-95.6
USD,9/8/25 14:47,843666,Buy,CFD,Metals,XAU/USD,USD,100,3636.46,-634.5
USD,9/8/25 14:47,843682,Buy,CFD,Metals,XAU/USD,USD,100,3635.96,-588
USD,9/8/25 14:47,843698,Sell,CFD,Metals,XAU/USD,USD,100,3636.11,—
USD,9/8/25 14:47,843710,Sell,CFD,Metals,XAU/USD,USD,140,3636.15,—
USD,9/8/25 14:47,843722,Sell,CFD,Metals,XAU/USD,USD,40,3636.11,—
USD,9/8/25 14:51,843746,Buy,CFD,Metals,XAU/USD,USD,50,3636.41,-311.82
USD,9/8/25 14:51,843762,Buy,CFD,Metals,XAU/USD,USD,50,3635.95,-287
USD,9/8/25 14:51,843778,Buy,CFD,Metals,XAU/USD,USD,50,3636.11,-289.96
USD,9/8/25 15:34,845286,Buy,CFD,Metals,XAU/USD,USD,100,3637.64,-740.28
USD,9/8/25 15:37,845302,Buy,CFD,Metals,XAU/USD,USD,100,3634.63,-454.96
USD,9/8/25 15:41,845318,Buy,CFD,Metals,XAU/USD,USD,100,3635.5,-551.52
USD,9/8/25 15:43,845334,Buy,CFD,Metals,XAU/USD,USD,100,3635.22,-528
USD,9/8/25 15:49,845525,Buy,CFD,Metals,XAU/USD,USD,100,3639.33,-939
USD,9/8/25 16:14,845559,Buy,CFD,Metals,XAU/USD,USD,100,3640.33,"-1,039.00"
USD,9/8/25 16:14,845575,Buy,CFD,Metals,XAU/USD,USD,100,3640.11,"-1,007.54"
USD,9/8/25 16:57,845735,Buy,CFD,Metals,XAU/USD,USD,100,3639.79,-980.88
USD,9/8/25 16:57,845815,Buy,CFD,Metals,XAU/USD,USD,100,3639.8,"-1,007.94"
USD,9/8/25 18:59,846795,Buy,CFD,Metals,XAU/USD,USD,100,3636.48,-680
USD,9/8/25 18:59,846809,Buy,CFD,Metals,XAU/USD,USD,45,3636.48,-306
USD,9/8/25 18:59,846823,Buy,CFD,Metals,XAU/USD,USD,55,3636.48,-374
USD,9/8/25 18:59,846846,Buy,CFD,Metals,XAU/USD,USD,32,3636.53,-219.2
USD,9/8/25 18:59,846867,Buy,CFD,Metals,XAU/USD,USD,100,3636.59,-691
USD,9/8/25 18:59,846885,Buy,CFD,Metals,XAU/USD,USD,45,3636.59,-310.95
USD,9/8/25 18:59,846899,Buy,CFD,Metals,XAU/USD,USD,55,3636.59,-380.05
USD,9/8/25 18:59,846921,Buy,CFD,Metals,XAU/USD,USD,32,3636.65,-223.04
USD,9/8/25 18:59,846939,Buy,CFD,Metals,XAU/USD,USD,100,3636.55,-687
USD,9/8/25 18:59,846953,Buy,CFD,Metals,XAU/USD,USD,45,3636.55,-309.15
USD,9/8/25 18:59,846966,Buy,CFD,Metals,XAU/USD,USD,55,3636.55,-377.85
USD,9/8/25 18:59,846993,Buy,CFD,Metals,XAU/USD,USD,32,3636.56,-220.16
USD,9/8/25 18:59,847011,Buy,CFD,Metals,XAU/USD,USD,100,3636.59,-661.88
USD,9/8/25 18:59,847029,Buy,CFD,Metals,XAU/USD,USD,45,3636.59,-270
USD,9/8/25 18:59,847043,Buy,CFD,Metals,XAU/USD,USD,55,3636.59,-331.6
USD,9/8/25 18:59,847065,Buy,CFD,Metals,XAU/USD,USD,32,3636.61,-194.24
USD,9/8/25 18:59,847083,Buy,CFD,Metals,XAU/USD,USD,100,3636.62,-615.04
USD,9/8/25 18:59,847101,Buy,CFD,Metals,XAU/USD,USD,45,3636.66,-280.17
USD,9/8/25 18:59,847115,Buy,CFD,Metals,XAU/USD,USD,55,3636.66,-341.55
USD,9/8/25 18:59,847137,Buy,CFD,Metals,XAU/USD,USD,32,3636.67,-199.04
USD,9/8/25 18:59,847155,Buy,CFD,Metals,XAU/USD,USD,100,3636.53,-605.7
USD,9/8/25 18:59,847169,Buy,CFD,Metals,XAU/USD,USD,45,3636.53,-271.35
USD,9/8/25 18:59,847183,Buy,CFD,Metals,XAU/USD,USD,55,3636.44,-326.7
USD,9/8/25 18:59,847199,Buy,CFD,Metals,XAU/USD,USD,32,3636.52,-192.64
USD,9/8/25 18:59,847227,Buy,CFD,Metals,XAU/USD,USD,100,3636.18,-568
USD,9/8/25 18:59,847243,Buy,CFD,Metals,XAU/USD,USD,45,3636.17,-255.15
USD,9/8/25 18:59,847259,Buy,CFD,Metals,XAU/USD,USD,55,3636.17,-311.85
USD,9/8/25 18:59,847298,Buy,CFD,Metals,XAU/USD,USD,32,3636.21,-182.72
USD,9/8/25 18:59,847316,Buy,CFD,Metals,XAU/USD,USD,100,3636.16,-563.3
USD,9/8/25 18:59,847332,Buy,CFD,Metals,XAU/USD,USD,45,3636.16,-242.55
USD,9/8/25 18:59,847348,Buy,CFD,Metals,XAU/USD,USD,55,3636.16,-293.65
USD,9/8/25 19:00,847387,Buy,CFD,Metals,XAU/USD,USD,32,3636.19,-164.48
USD,9/8/25 19:16,847711,Buy,CFD,Metals,XAU/USD,USD,100,3632.76,-195.78
USD,9/8/25 19:16,847729,Buy,CFD,Metals,XAU/USD,USD,45,3632.76,-103.5
USD,9/8/25 19:16,847743,Buy,CFD,Metals,XAU/USD,USD,55,3632.76,-126.5
USD,9/8/25 19:16,847799,Buy,CFD,Metals,XAU/USD,USD,32,3632.77,-73.92
USD,9/9/25 2:07,849757,Buy,CFD,Metals,XAU/USD,USD,100,3648.33,"-1,784.60"
USD,9/9/25 2:07,849775,Buy,CFD,Metals,XAU/USD,USD,100,3648.35,"-1,779.00"
USD,9/9/25 2:07,849793,Buy,CFD,Metals,XAU/USD,USD,100,3648.45,"-1,789.00"
USD,9/9/25 2:07,849809,Buy,CFD,Metals,XAU/USD,USD,100,3648.53,"-1,797.00"
USD,9/9/25 2:07,849829,Buy,CFD,Metals,XAU/USD,USD,50,3648.53,-898.5
USD,9/9/25 2:07,849843,Buy,CFD,Metals,XAU/USD,USD,50,3648.53,-898.5
USD,9/9/25 2:07,849865,Buy,CFD,Metals,XAU/USD,USD,100,3648.48,"-1,792.00"
USD,9/9/25 2:07,849883,Buy,CFD,Metals,XAU/USD,USD,100,3648.46,"-1,785.20"
USD,9/9/25 2:07,849901,Buy,CFD,Metals,XAU/USD,USD,100,3648.31,"-1,756.20"
USD,9/9/25 2:07,849919,Buy,CFD,Metals,XAU/USD,USD,100,3648.4,"-1,780.52"
USD,9/9/25 2:07,849935,Buy,CFD,Metals,XAU/USD,USD,100,3648.34,"-1,811.00"
USD,9/9/25 2:07,849955,Buy,CFD,Metals,XAU/USD,USD,50,3648.37,-907
USD,9/9/25 2:07,849969,Buy,CFD,Metals,XAU/USD,USD,50,3648.36,-906.5
USD,9/9/25 2:07,849987,Buy,CFD,Metals,XAU/USD,USD,100,3648.36,"-1,810.78"
USD,9/9/25 2:07,850007,Buy,CFD,Metals,XAU/USD,USD,100,3648.34,"-1,808.00"
USD,9/9/25 2:07,850027,Buy,CFD,Metals,XAU/USD,USD,100,3648.04,"-1,778.00"
USD,9/9/25 2:07,850045,Buy,CFD,Metals,XAU/USD,USD,100,3648.38,"-1,812.00"
USD,9/9/25 2:07,850063,Buy,CFD,Metals,XAU/USD,USD,350,3648.4,"-5,814.88"
USD,9/9/25 2:07,850077,Buy,CFD,Metals,XAU/USD,USD,600,3648.42,"-8,428.96"
USD,9/9/25 3:15,850124,Sell,CFD,Metals,XAU/USD,USD,90,3648.01,—
USD,9/9/25 3:15,850138,Sell,CFD,Metals,XAU/USD,USD,10,3648.01,—
USD,9/9/25 3:15,850160,Sell,CFD,Metals,XAU/USD,USD,100,3648.01,—
USD,9/9/25 3:15,850195,Sell,CFD,Metals,XAU/USD,USD,10,3648,—
USD,9/9/25 3:20,850213,Sell,CFD,Metals,XAU/USD,USD,100,3648.1,—
USD,9/9/25 3:20,850231,Sell,CFD,Metals,XAU/USD,USD,100,3648.37,—
USD,9/9/25 3:20,850247,Sell,CFD,Metals,XAU/USD,USD,100,3648.28,—
USD,9/9/25 3:20,850267,Sell,CFD,Metals,XAU/USD,USD,100,3648.29,—
USD,9/9/25 3:20,850283,Sell,CFD,Metals,XAU/USD,USD,50,3648.29,—
USD,9/9/25 3:20,850299,Sell,CFD,Metals,XAU/USD,USD,50,3648.28,—
USD,9/9/25 3:20,850321,Sell,CFD,Metals,XAU/USD,USD,100,3648.28,—
USD,9/9/25 3:20,850339,Sell,CFD,Metals,XAU/USD,USD,100,3648.25,—
USD,9/9/25 3:20,850357,Sell,CFD,Metals,XAU/USD,USD,100,3648.25,—
USD,9/9/25 3:20,850375,Sell,CFD,Metals,XAU/USD,USD,250,3648.16,—
USD,9/9/25 3:22,850393,Sell,CFD,Metals,XAU/USD,USD,100,3648.09,—
USD,9/9/25 3:22,850408,Sell,CFD,Metals,XAU/USD,USD,100,3648.07,—
USD,9/9/25 3:22,850429,Sell,CFD,Metals,XAU/USD,USD,100,3648.07,—
USD,9/9/25 3:22,850447,Sell,CFD,Metals,XAU/USD,USD,100,3648.05,—
USD,9/9/25 3:22,850465,Sell,CFD,Metals,XAU/USD,USD,50,3648.05,—
USD,9/9/25 3:22,850478,Sell,CFD,Metals,XAU/USD,USD,50,3648.05,—
USD,9/9/25 3:22,850501,Sell,CFD,Metals,XAU/USD,USD,100,3648.05,—
USD,9/9/25 3:22,850534,Sell,CFD,Metals,XAU/USD,USD,100,3647.93,—
USD,9/9/25 3:22,850546,Sell,CFD,Metals,XAU/USD,USD,250,3647.93,—
USD,9/9/25 3:38,850568,Buy,CFD,Metals,XAU/USD,USD,90,3643.02,-780.3
USD,9/9/25 3:38,850582,Buy,CFD,Metals,XAU/USD,USD,10,3643.02,-86.7
USD,9/9/25 3:38,850604,Buy,CFD,Metals,XAU/USD,USD,100,3643.02,-867
USD,9/9/25 3:38,850622,Buy,CFD,Metals,XAU/USD,USD,10,3642.99,-86.4
USD,9/9/25 4:33,850640,Buy,CFD,Metals,XAU/USD,USD,100,3652.46,"-1,831.16"
USD,9/9/25 4:33,850651,Buy,CFD,Metals,XAU/USD,USD,250,3652.51,"-4,593.38"
USD,9/9/25 4:33,850672,Buy,CFD,Metals,XAU/USD,USD,100,3652.61,"-1,857.00"
USD,9/9/25 4:33,850684,Buy,CFD,Metals,XAU/USD,USD,250,3652.65,"-4,655.84"
USD,9/9/25 4:33,850695,Sell,CFD,Metals,XAU/USD,USD,100,3652.37,—
USD,9/9/25 4:33,850707,Sell,CFD,Metals,XAU/USD,USD,250,3652.32,—
USD,9/9/25 4:33,850736,Buy,CFD,Metals,XAU/USD,USD,100,3652.78,"-1,857.36"
USD,9/9/25 4:33,850748,Buy,CFD,Metals,XAU/USD,USD,250,3652.82,"-4,651.70"
USD,9/9/25 4:33,850768,Sell,CFD,Metals,XAU/USD,USD,100,3652.54,—
USD,9/9/25 4:33,850779,Sell,CFD,Metals,XAU/USD,USD,250,3652.49,—
USD,9/9/25 4:34,850800,Buy,CFD,Metals,XAU/USD,USD,100,3652.71,"-1,852.00"
USD,9/9/25 4:34,850812,Buy,CFD,Metals,XAU/USD,USD,250,3652.75,"-4,616.88"
USD,9/9/25 4:34,850832,Sell,CFD,Metals,XAU/USD,USD,100,3652.47,—
USD,9/9/25 4:34,850844,Sell,CFD,Metals,XAU/USD,USD,250,3652.42,—
USD,9/9/25 4:34,850864,Sell,CFD,Metals,XAU/USD,USD,100,3652.38,—
USD,9/9/25 4:34,850876,Sell,CFD,Metals,XAU/USD,USD,250,3652.33,—
USD,9/9/25 5:04,850896,Buy,CFD,Metals,XAU/USD,USD,100,3655.34,"-2,095.30"
USD,9/9/25 5:04,850909,Buy,CFD,Metals,XAU/USD,USD,100,3655.34,"-2,092.00"
USD,9/9/25 5:04,850949,Buy,CFD,Metals,XAU/USD,USD,100,3655.33,"-2,091.68"
USD,9/9/25 5:04,850967,Buy,CFD,Metals,XAU/USD,USD,100,3655.41,"-2,102.02"
USD,9/9/25 5:04,851007,Buy,CFD,Metals,XAU/USD,USD,80,3655.53,"-1,695.32"
USD,9/9/25 5:04,851019,Buy,CFD,Metals,XAU/USD,USD,100,3655.59,"-2,138.18"
USD,9/9/25 5:04,851030,Buy,CFD,Metals,XAU/USD,USD,168,3655.61,"-3,538.00"
USD,9/9/25 5:05,850999,Buy,CFD,Metals,XAU/USD,USD,20,3655.22,-393.8
USD,9/9/25 5:46,851069,Sell,CFD,Metals,XAU/USD,USD,100,3658.34,—
USD,9/9/25 5:47,851087,Sell,CFD,Metals,XAU/USD,USD,100,3658.34,—
USD,9/9/25 5:47,851105,Sell,CFD,Metals,XAU/USD,USD,100,3658.15,—
USD,9/9/25 5:47,851117,Sell,CFD,Metals,XAU/USD,USD,100,3658.16,—
USD,9/9/25 5:47,851129,Sell,CFD,Metals,XAU/USD,USD,100,3658.16,—
USD,9/9/25 5:47,851141,Sell,CFD,Metals,XAU/USD,USD,140,3658.16,—
USD,9/9/25 5:47,851169,Sell,CFD,Metals,XAU/USD,USD,100,3658.12,—
USD,9/9/25 5:47,851204,Sell,CFD,Metals,XAU/USD,USD,100,3657.98,—
USD,9/9/25 5:47,851216,Sell,CFD,Metals,XAU/USD,USD,200,3657.91,—
USD,9/9/25 5:47,851227,Sell,CFD,Metals,XAU/USD,USD,100,3657.85,—
USD,9/9/25 5:47,851239,Sell,CFD,Metals,XAU/USD,USD,140,3657.85,—
USD,9/9/25 5:47,851268,Sell,CFD,Metals,XAU/USD,USD,100,3657.71,—
USD,9/9/25 5:47,851301,Sell,CFD,Metals,XAU/USD,USD,100,3657.53,—
USD,9/9/25 5:47,851313,Sell,CFD,Metals,XAU/USD,USD,100,3657.53,—
USD,9/9/25 5:47,851325,Sell,CFD,Metals,XAU/USD,USD,100,3657.41,—
USD,9/9/25 5:47,851336,Sell,CFD,Metals,XAU/USD,USD,140,3657.38,—
USD,9/9/25 5:47,851372,Sell,CFD,Metals,XAU/USD,USD,100,3657.59,—
USD,9/9/25 5:47,851367,Sell,CFD,Metals,XAU/USD,USD,100,3657.53,—
USD,9/9/25 5:47,851404,Sell,CFD,Metals,XAU/USD,USD,200,3657.11,—
USD,9/9/25 5:47,851416,Sell,CFD,Metals,XAU/USD,USD,240,3657.11,—
USD,9/9/25 5:47,851436,Sell,CFD,Metals,XAU/USD,USD,100,3657.3,—
USD,9/9/25 5:47,851454,Sell,CFD,Metals,XAU/USD,USD,300,3657.02,—
USD,9/9/25 5:47,851466,Sell,CFD,Metals,XAU/USD,USD,240,3657.02,—
USD,9/9/25 5:47,851486,Sell,CFD,Metals,XAU/USD,USD,100,3657.36,—
USD,9/9/25 5:47,851504,Sell,CFD,Metals,XAU/USD,USD,100,3657.36,—
USD,9/9/25 5:47,851522,Sell,CFD,Metals,XAU/USD,USD,200,3657.1,—
USD,9/9/25 5:47,851534,Sell,CFD,Metals,XAU/USD,USD,240,3657.1,—
USD,9/9/25 6:19,851824,Buy,CFD,Metals,XAU/USD,USD,100,3642.05,-652
USD,9/9/25 6:19,851842,Buy,CFD,Metals,XAU/USD,USD,100,3642.07,-650.36
USD,9/9/25 6:19,851860,Buy,CFD,Metals,XAU/USD,USD,100,3642.15,-622.76
USD,9/9/25 6:19,851878,Buy,CFD,Metals,XAU/USD,USD,100,3642.09,-583.84
USD,9/9/25 6:19,851896,Buy,CFD,Metals,XAU/USD,USD,80,3642.1,-468.48
USD,9/9/25 6:19,851910,Buy,CFD,Metals,XAU/USD,USD,20,3642.1,-118.8
USD,9/9/25 6:19,851929,Buy,CFD,Metals,XAU/USD,USD,100,3642.07,-600.36
USD,9/9/25 6:19,851950,Buy,CFD,Metals,XAU/USD,USD,100,3642.1,-611.48
USD,9/9/25 6:19,851968,Buy,CFD,Metals,XAU/USD,USD,68,3642.05,-415.08
USD,9/9/25 6:19,851986,Buy,CFD,Metals,XAU/USD,USD,100,3641.75,-589.4
USD,9/9/25 6:19,852019,Buy,CFD,Metals,XAU/USD,USD,100,3642.03,-608
USD,9/9/25 6:19,852033,Buy,CFD,Metals,XAU/USD,USD,180,3642.18,"-1,091.80"
USD,9/9/25 6:19,852044,Buy,CFD,Metals,XAU/USD,USD,100,3642.19,-604.4
USD,9/9/25 6:19,852056,Buy,CFD,Metals,XAU/USD,USD,188,3642.19,737.16
USD,9/9/25 6:36,852085,Buy,CFD,Metals,XAU/USD,USD,100,3642.36,569.22
USD,9/9/25 6:36,852097,Buy,CFD,Metals,XAU/USD,USD,60,3642.36,346.56
USD,9/9/25 6:36,852108,Buy,CFD,Metals,XAU/USD,USD,96,3642.4,572.76
USD,9/9/25 7:56,852133,Buy,CFD,Metals,XAU/USD,USD,100,3643.78,450.04
USD,9/9/25 7:56,852144,Buy,CFD,Metals,XAU/USD,USD,20,3643.78,90.2
